train_id,block_id,train_priority_class,passenger_load_percent,conflict_type
TRN-01722,BLK-006836,2,73.7,Track Occupied
TRN-01722,BLK-006837,2,73.7,Track Occupied
TRN-01723,BLK-004674,3,73.8,Track Occupied
TRN-01724,BLK-007797,2,82.2,Track Occupied
TRN-01725,BLK-003708,2,69.5,Track Occupied
TRN-01726,BLK-017867,2,69.4,Track Occupied
TRN-01726,BLK-017868,2,69.4,Track Occupied
TRN-01727,BLK-026958,1,23.5,Track Occupied
TRN-01728,BLK-024196,3,60.4,Track Occupied
TRN-01729,BLK-022567,2,57.8,Track Occupied
TRN-01729,BLK-022568,2,57.8,Track Occupied
TRN-01730,BLK-013352,2,36.3,Track Occupied
TRN-01731,BLK-012054,3,99.0,Track Occupied
TRN-01732,BLK-007579,1,45.4,Track Occupied
TRN-01733,BLK-018852,3,54.7,Track Occupied
TRN-01734,BLK-033588,1,42.2,Track Occupied
TRN-01735,BLK-014467,2,48.4,Track Occupied
TRN-01736,BLK-010644,3,48.1,Track Occupied
TRN-01737,BLK-006331,3,95.6,Track Occupied
TRN-01738,BLK-011657,2,57.9,Track Occupied
TRN-01738,BLK-011658,2,57.9,Track Occupied
TRN-01739,BLK-002589,3,99.0,Track Occupied
TRN-01740,BLK-003911,3,60.1,Track Occupied
TRN-01741,BLK-003747,3,44.9,Track Occupied
TRN-01742,BLK-020192,1,40.3,Track Occupied
TRN-01743,BLK-012054,3,63.9,Track Occupied
TRN-01744,BLK-022508,1,37.2,Track Occupied
TRN-01745,BLK-032658,3,87.0,Track Occupied
TRN-01746,BLK-033577,2,71.4,Track Occupied
TRN-01747,BLK-024908,2,99.0,Track Occupied
TRN-01748,BLK-004533,3,87.6,Track Occupied
TRN-01749,BLK-017364,2,66.3,Track Occupied
TRN-01750,BLK-017815,3,76.2,Track Occupied
TRN-01751,BLK-024914,2,99.0,Track Occupied
TRN-01752,BLK-001642,1,37.5,Track Occupied
TRN-01753,BLK-007374,3,83.8,Track Occupied
TRN-01754,BLK-026710,1,26.4,Track Occupied
TRN-01755,BLK-019780,2,68.9,Track Occupied
TRN-01756,BLK-032209,3,66.8,Track Occupied
TRN-01757,BLK-013449,2,54.9,Track Occupied
TRN-01758,BLK-018943,2,78.9,Track Occupied
TRN-01759,BLK-001857,3,85.8,Track Occupied
TRN-01760,BLK-022724,2,97.7,Track Occupied
TRN-01760,BLK-022725,2,97.7,Track Occupied
TRN-01761,BLK-009178,2,81.2,Track Occupied
TRN-01762,BLK-028493,1,32.0,Track Occupied
TRN-01763,BLK-025186,2,79.2,Track Occupied
TRN-01764,BLK-031651,1,68.6,Track Occupied
TRN-01765,BLK-020843,2,87.0,Track Occupied
TRN-01766,BLK-001513,3,74.5,Track Occupied
TRN-01767,BLK-020134,3,80.5,Track Occupied
TRN-01768,BLK-016971,2,54.2,Track Occupied
TRN-01769,BLK-024544,1,53.0,Track Occupied
TRN-01770,BLK-033038,3,87.5,Track Occupied
TRN-01771,BLK-024987,2,91.6,Track Occupied
TRN-01772,BLK-001062,1,23.4,Track Occupied
TRN-01772,BLK-001063,1,23.4,Track Occupied
TRN-01773,BLK-028517,3,88.8,Track Occupied
TRN-01774,BLK-019490,1,48.9,Track Occupied
TRN-01775,BLK-017856,1,55.1,Track Occupied
TRN-01776,BLK-016628,3,90.8,Track Occupied
TRN-01776,BLK-016629,3,90.8,Track Occupied
TRN-01777,BLK-005348,1,6.7,Track Occupied
TRN-01778,BLK-010917,2,93.9,Track Occupied
TRN-01779,BLK-028434,2,81.6,Track Occupied
TRN-01780,BLK-019511,2,46.1,Track Occupied
TRN-01780,BLK-019512,2,46.1,Track Occupied
TRN-01781,BLK-010472,2,72.0,Track Occupied
TRN-01782,BLK-025802,1,39.4,Track Occupied
TRN-01783,BLK-016271,2,86.1,Track Occupied
TRN-01784,BLK-001596,3,53.8,Track Occupied
TRN-01785,BLK-025464,2,88.0,Track Occupied
TRN-01786,BLK-012297,1,8.7,Track Occupied
TRN-01787,BLK-009114,2,90.7,Track Occupied
TRN-01788,BLK-008269,2,77.7,Track Occupied
TRN-01789,BLK-027696,2,53.7,Track Occupied
TRN-01790,BLK-005888,3,77.6,Track Occupied
TRN-01791,BLK-028818,1,41.6,Track Occupied
TRN-01792,BLK-021455,2,82.4,Track Occupied
TRN-01793,BLK-003467,3,43.4,Track Occupied
TRN-01794,BLK-026105,3,72.6,Track Occupied
TRN-01795,BLK-020953,3,99.0,Track Occupied
TRN-01796,BLK-005279,3,74.1,Track Occupied
TRN-01797,BLK-012024,2,51.4,Track Occupied
TRN-01798,BLK-016499,1,23.2,Track Occupied
TRN-01799,BLK-002215,2,87.8,Track Occupied
TRN-01800,BLK-022856,1,31.1,Track Occupied
TRN-01801,BLK-030840,2,69.0,Track Occupied
TRN-01802,BLK-006969,1,41.5,Track Occupied
TRN-01803,BLK-003090,2,77.1,Track Occupied
TRN-01804,BLK-018118,3,67.2,Track Occupied
TRN-01804,BLK-018119,3,67.2,Track Occupied
TRN-01805,BLK-025356,1,59.9,Track Occupied
TRN-01806,BLK-020665,2,73.0,Track Occupied
TRN-01807,BLK-016335,2,90.4,Track Occupied
TRN-01808,BLK-016818,2,78.5,Track Occupied
TRN-01809,BLK-009123,3,85.6,Track Occupied
TRN-01810,BLK-014814,2,85.8,Track Occupied
TRN-01811,BLK-027415,2,59.8,Track Occupied
TRN-01812,BLK-012557,2,96.2,Track Occupied
TRN-01813,BLK-005462,2,63.2,Track Occupied
TRN-01814,BLK-003570,3,78.9,Track Occupied
TRN-01815,BLK-017606,2,91.1,Track Occupied
TRN-01816,BLK-008175,1,35.0,Track Occupied
TRN-01816,BLK-008176,1,35.0,Track Occupied
TRN-01817,BLK-019852,2,51.9,Track Occupied
TRN-01818,BLK-019632,2,51.8,Track Occupied
TRN-01819,BLK-025157,3,88.8,Track Occupied
TRN-01820,BLK-025089,2,89.0,Track Occupied
TRN-01821,BLK-009036,3,79.3,Track Occupied
TRN-01822,BLK-003934,2,77.0,Track Occupied
TRN-01823,BLK-030873,2,96.0,Track Occupied
TRN-01824,BLK-033512,1,52.7,Track Occupied
TRN-01825,BLK-021156,3,99.0,Track Occupied
TRN-01826,BLK-028447,3,49.3,Track Occupied
TRN-01827,BLK-032301,2,64.9,Track Occupied
TRN-01828,BLK-031402,3,70.0,Track Occupied
TRN-01829,BLK-032118,3,80.8,Track Occupied
TRN-01830,BLK-006260,1,32.5,Track Occupied
TRN-01831,BLK-026941,2,89.5,Track Occupied
TRN-01832,BLK-000787,1,47.5,Track Occupied
TRN-01833,BLK-002757,2,64.6,Track Occupied
TRN-01834,BLK-009206,2,77.6,Track Occupied
TRN-01835,BLK-029709,3,58.0,Track Occupied
TRN-01836,BLK-014551,3,96.0,Track Occupied
TRN-01837,BLK-020942,1,48.1,Track Occupied
TRN-01838,BLK-019805,1,40.3,Track Occupied
TRN-01839,BLK-026729,3,63.9,Track Occupied
TRN-01840,BLK-023624,3,81.5,Track Occupied
TRN-01841,BLK-002153,1,17.6,Track Occupied
TRN-01842,BLK-025937,2,63.2,Track Occupied
TRN-01842,BLK-025938,2,63.2,Track Occupied
TRN-01843,BLK-014991,2,57.7,Track Occupied
TRN-01844,BLK-004780,2,96.9,Track Occupied
TRN-01844,BLK-004781,2,96.9,Track Occupied
TRN-01845,BLK-005221,3,55.5,Track Occupied
TRN-01846,BLK-017302,2,77.2,Track Occupied
TRN-01847,BLK-007090,2,63.6,Track Occupied
TRN-01848,BLK-005636,2,77.0,Track Occupied
TRN-01849,BLK-012603,2,87.3,Track Occupied
TRN-01850,BLK-019804,2,82.2,Track Occupied
TRN-01851,BLK-029026,3,97.0,Track Occupied
TRN-01852,BLK-025893,1,13.0,Track Occupied
TRN-01853,BLK-003567,3,70.1,Track Occupied
TRN-01854,BLK-025590,1,30.5,Track Occupied
TRN-01855,BLK-011969,2,99.0,Track Occupied
TRN-01856,BLK-020603,2,34.7,Track Occupied
TRN-01857,BLK-008944,1,71.6,Track Occupied
TRN-01858,BLK-009772,2,82.3,Track Occupied
TRN-01859,BLK-009276,2,89.8,Track Occupied
TRN-01860,BLK-030681,3,84.8,Track Occupied
TRN-01861,BLK-017109,2,75.1,Track Occupied
TRN-01861,BLK-017110,2,75.1,Track Occupied
TRN-01862,BLK-008692,2,82.0,Track Occupied
TRN-01863,BLK-028623,3,71.0,Track Occupied
TRN-01864,BLK-030111,3,88.5,Track Occupied
TRN-01865,BLK-027302,2,87.6,Track Occupied
TRN-01866,BLK-014747,3,87.9,Track Occupied
TRN-01867,BLK-017266,2,69.8,Track Occupied
TRN-01868,BLK-019808,3,71.8,Track Occupied
TRN-01869,BLK-029925,3,99.0,Track Occupied
TRN-01870,BLK-030955,3,57.4,Track Occupied
TRN-01871,BLK-005103,3,99.0,Track Occupied
TRN-01872,BLK-021425,1,30.5,Track Occupied
TRN-01873,BLK-018452,2,74.7,Track Occupied
TRN-01874,BLK-001204,3,81.5,Track Occupied
TRN-01875,BLK-008575,1,21.1,Track Occupied
TRN-01876,BLK-030591,3,68.5,Track Occupied
TRN-01877,BLK-007700,2,99.0,Track Occupied
TRN-01878,BLK-021495,2,77.7,Track Occupied
TRN-01879,BLK-004083,2,61.0,Track Occupied
TRN-01880,BLK-023122,3,68.5,Track Occupied
TRN-01881,BLK-003573,3,64.5,Track Occupied
TRN-01882,BLK-003232,1,24.6,Track Occupied
TRN-01883,BLK-000101,3,83.4,Track Occupied
TRN-01884,BLK-006865,3,78.8,Track Occupied
TRN-01885,BLK-029708,2,61.8,Track Occupied
TRN-01886,BLK-011401,2,62.5,Track Occupied
TRN-01887,BLK-030868,3,62.2,Track Occupied
TRN-01888,BLK-032423,3,65.3,Track Occupied
TRN-01889,BLK-030603,3,70.1,Track Occupied
TRN-01890,BLK-030335,2,70.2,Track Occupied
TRN-01890,BLK-030336,2,70.2,Track Occupied
TRN-01891,BLK-025409,3,87.7,Track Occupied
TRN-01892,BLK-001562,1,31.6,Track Occupied
TRN-01893,BLK-002005,2,62.6,Track Occupied
TRN-01894,BLK-016302,3,92.1,Track Occupied
TRN-01895,BLK-005186,3,54.0,Track Occupied
TRN-01896,BLK-029029,2,82.1,Track Occupied
TRN-01897,BLK-004176,2,72.9,Track Occupied
TRN-01898,BLK-001025,2,82.3,Track Occupied
TRN-01899,BLK-033169,2,39.9,Track Occupied
TRN-01900,BLK-033208,3,43.4,Track Occupied
TRN-01901,BLK-027497,1,37.5,Track Occupied
TRN-01902,BLK-019132,2,68.3,Track Occupied
TRN-01903,BLK-010206,2,89.5,Track Occupied
TRN-01904,BLK-030200,3,61.0,Track Occupied
TRN-01905,BLK-010842,3,61.7,Track Occupied
TRN-01906,BLK-005237,3,75.2,Track Occupied
TRN-01907,BLK-006593,3,83.7,Track Occupied
TRN-01908,BLK-025755,2,53.2,Track Occupied
TRN-01909,BLK-030517,1,49.0,Track Occupied
TRN-01910,BLK-006966,2,44.8,Track Occupied
TRN-01911,BLK-011148,3,65.7,Track Occupied
TRN-01912,BLK-021822,2,96.4,Track Occupied
TRN-01913,BLK-031118,2,64.8,Track Occupied
TRN-01914,BLK-014362,3,53.6,Track Occupied
TRN-01915,BLK-028736,3,72.3,Track Occupied
TRN-01916,BLK-026412,2,70.5,Track Occupied
TRN-01917,BLK-004170,2,69.9,Track Occupied
TRN-01918,BLK-016942,2,76.0,Track Occupied
TRN-01919,BLK-030252,2,67.1,Track Occupied
TRN-01920,BLK-008852,2,99.0,Track Occupied
TRN-01921,BLK-018490,3,99.0,Track Occupied
TRN-01922,BLK-023613,2,67.3,Track Occupied
TRN-01923,BLK-003110,2,84.8,Track Occupied
TRN-01924,BLK-012982,2,60.4,Track Occupied
TRN-01925,BLK-012762,1,25.8,Track Occupied
TRN-01926,BLK-024598,3,62.4,Track Occupied
TRN-01927,BLK-008515,2,90.2,Track Occupied
TRN-01928,BLK-022071,3,63.3,Track Occupied
TRN-01929,BLK-015673,2,53.7,Track Occupied
TRN-01930,BLK-000245,3,56.3,Track Occupied
TRN-01931,BLK-005070,2,87.4,Track Occupied
TRN-01932,BLK-017281,3,99.0,Track Occupied
TRN-01933,BLK-007642,2,73.8,Track Occupied
TRN-01934,BLK-003602,2,72.6,Track Occupied
TRN-01935,BLK-018586,2,67.6,Track Occupied
TRN-01936,BLK-017112,1,46.0,Track Occupied
TRN-01937,BLK-025706,3,65.4,Track Occupied
TRN-01938,BLK-002358,2,84.2,Track Occupied
TRN-01939,BLK-024053,2,86.1,Track Occupied
TRN-01940,BLK-004466,3,81.4,Track Occupied
TRN-01941,BLK-027499,2,59.9,Track Occupied
TRN-01941,BLK-027500,2,59.9,Track Occupied
TRN-01942,BLK-001361,2,74.7,Track Occupied
TRN-01942,BLK-001362,2,74.7,Track Occupied
TRN-01943,BLK-010154,2,81.7,Track Occupied
TRN-01944,BLK-018599,3,99.0,Track Occupied
TRN-01945,BLK-023014,2,46.9,Track Occupied
TRN-01946,BLK-000555,3,78.8,Track Occupied
TRN-01947,BLK-018998,2,77.8,Track Occupied
TRN-01948,BLK-026044,2,38.2,Track Occupied
TRN-01949,BLK-002505,3,64.2,Track Occupied
TRN-01950,BLK-017704,2,65.0,Track Occupied
TRN-01951,BLK-010839,2,80.7,Track Occupied
TRN-01952,BLK-027983,3,52.1,Track Occupied
TRN-01953,BLK-015019,3,77.4,Track Occupied
TRN-01954,BLK-017223,2,53.1,Track Occupied
TRN-01955,BLK-010668,3,48.6,Track Occupied
TRN-01956,BLK-012808,2,75.6,Track Occupied
TRN-01957,BLK-024489,2,77.3,Track Occupied
TRN-01958,BLK-000537,1,52.1,Track Occupied
TRN-01959,BLK-027375,3,46.6,Track Occupied
TRN-01960,BLK-020445,1,39.8,Track Occupied
TRN-01961,BLK-016121,3,85.9,Track Occupied
TRN-01962,BLK-021741,2,76.5,Track Occupied
TRN-01963,BLK-021964,2,64.7,Track Occupied
TRN-01964,BLK-021555,3,81.3,Track Occupied
TRN-01965,BLK-014167,2,78.2,Track Occupied
TRN-01966,BLK-015010,2,79.3,Track Occupied
TRN-01967,BLK-020797,2,87.4,Track Occupied
TRN-01968,BLK-016383,3,92.2,Track Occupied
TRN-01969,BLK-030885,1,17.5,Track Occupied
TRN-01970,BLK-001509,1,77.3,Track Occupied
TRN-01971,BLK-022218,2,80.7,Track Occupied
TRN-01972,BLK-010006,2,49.9,Track Occupied
TRN-01973,BLK-011446,3,55.3,Track Occupied
TRN-01974,BLK-020206,3,99.0,Track Occupied
TRN-01975,BLK-021613,2,70.1,Track Occupied
TRN-01976,BLK-016063,3,57.0,Track Occupied
TRN-01977,BLK-020657,2,74.2,Track Occupied
TRN-01978,BLK-030359,1,59.4,Track Occupied
TRN-01979,BLK-019772,2,66.1,Track Occupied
TRN-01980,BLK-033490,3,52.7,Track Occupied
TRN-01981,BLK-015275,3,92.8,Track Occupied
TRN-01982,BLK-026489,3,78.8,Track Occupied
TRN-01983,BLK-005036,2,56.8,Track Occupied
TRN-01984,BLK-000221,3,94.1,Track Occupied
TRN-01984,BLK-000222,3,94.1,Track Occupied
TRN-01985,BLK-011576,1,29.5,Track Occupied
TRN-01986,BLK-015524,2,61.2,Track Occupied
TRN-01987,BLK-000554,2,70.5,Track Occupied
TRN-01988,BLK-019463,3,63.5,Track Occupied
TRN-01989,BLK-022484,1,19.8,Track Occupied
TRN-01990,BLK-024491,3,56.0,Track Occupied
TRN-01991,BLK-006710,1,32.9,Track Occupied
TRN-01992,BLK-021879,3,61.1,Track Occupied
TRN-01993,BLK-013753,3,90.6,Track Occupied
TRN-01994,BLK-032453,3,88.0,Track Occupied
TRN-01995,BLK-025850,3,61.4,Track Occupied
TRN-01996,BLK-026984,2,56.5,Track Occupied
TRN-01997,BLK-029133,3,87.7,Track Occupied
TRN-01998,BLK-017794,1,33.4,Track Occupied
TRN-01999,BLK-008279,3,83.9,Track Occupied
TRN-02000,BLK-011652,3,54.6,Track Occupied
TRN-02001,BLK-007971,3,59.4,Track Occupied
TRN-02002,BLK-017466,3,68.5,Track Occupied
TRN-02003,BLK-025417,1,35.3,Track Occupied
TRN-02004,BLK-030899,2,73.8,Track Occupied
TRN-02005,BLK-006422,1,25.0,Track Occupied
TRN-02006,BLK-014659,3,72.8,Track Occupied
TRN-02007,BLK-011754,3,83.8,Track Occupied
TRN-02008,BLK-019063,3,96.4,Track Occupied
TRN-02009,BLK-023104,3,70.8,Track Occupied
TRN-02010,BLK-026868,2,81.4,Track Occupied
TRN-02011,BLK-004193,3,62.7,Track Occupied
TRN-02012,BLK-016033,2,67.8,Track Occupied
TRN-02013,BLK-027632,3,60.2,Track Occupied
TRN-02014,BLK-028344,1,39.1,Track Occupied
TRN-02015,BLK-006925,1,36.2,Track Occupied
TRN-02016,BLK-020922,2,71.0,Track Occupied
TRN-02017,BLK-029946,3,58.3,Track Occupied
TRN-02018,BLK-030219,1,33.4,Track Occupied
TRN-02019,BLK-013035,3,77.4,Track Occupied
TRN-02020,BLK-023626,1,27.8,Track Occupied
TRN-02021,BLK-000716,2,87.8,Track Occupied
TRN-02022,BLK-007811,2,79.3,Track Occupied
TRN-02023,BLK-018287,2,79.7,Track Occupied
TRN-02023,BLK-018288,2,79.7,Track Occupied
TRN-02024,BLK-033018,3,99.0,Track Occupied
TRN-02025,BLK-026493,3,69.6,Track Occupied
TRN-02026,BLK-003694,1,49.7,Track Occupied
TRN-02027,BLK-032521,3,71.2,Track Occupied
TRN-02028,BLK-013108,3,85.6,Track Occupied
TRN-02029,BLK-020249,3,77.4,Track Occupied
TRN-02030,BLK-005994,1,39.6,Track Occupied
TRN-02031,BLK-016392,3,54.8,Track Occupied
TRN-02032,BLK-029498,3,73.7,Track Occupied
TRN-02033,BLK-030809,2,61.4,Track Occupied
TRN-02034,BLK-018927,1,23.3,Track Occupied
TRN-02035,BLK-032597,3,52.8,Track Occupied
TRN-02036,BLK-002927,2,99.0,Track Occupied
TRN-02037,BLK-021894,2,70.8,Track Occupied
TRN-02038,BLK-022571,3,44.3,Track Occupied
TRN-02039,BLK-010019,2,89.7,Track Occupied
TRN-02040,BLK-021878,2,85.4,Track Occupied
TRN-02041,BLK-032218,2,63.5,Track Occupied
TRN-02042,BLK-023877,3,62.6,Track Occupied
TRN-02043,BLK-004383,3,85.4,Track Occupied
TRN-02044,BLK-015024,1,27.1,Track Occupied
TRN-02045,BLK-015609,2,62.1,Track Occupied
TRN-02046,BLK-006053,3,91.6,Track Occupied
TRN-02047,BLK-018955,2,60.1,Track Occupied
TRN-02048,BLK-000583,3,91.1,Track Occupied
TRN-02049,BLK-019440,3,83.5,Track Occupied
TRN-02050,BLK-012050,2,78.4,Track Occupied
TRN-02051,BLK-020064,3,75.2,Track Occupied
TRN-02052,BLK-008546,2,92.5,Track Occupied
TRN-02053,BLK-024107,3,73.6,Track Occupied
TRN-02054,BLK-015087,1,62.6,Track Occupied
TRN-02055,BLK-016129,1,43.6,Track Occupied
TRN-02056,BLK-026825,2,76.4,Track Occupied
TRN-02057,BLK-012126,2,64.4,Track Occupied
TRN-02058,BLK-031041,2,81.9,Track Occupied
TRN-02059,BLK-031544,1,55.5,Track Occupied
TRN-02060,BLK-009018,2,63.3,Track Occupied
TRN-02061,BLK-031191,2,88.2,Track Occupied
TRN-02062,BLK-022610,1,34.5,Track Occupied
TRN-02063,BLK-033448,3,88.4,Track Occupied
TRN-02064,BLK-006921,1,30.7,Track Occupied
TRN-02065,BLK-022541,3,37.1,Track Occupied
TRN-02066,BLK-018728,1,16.6,Track Occupied
TRN-02066,BLK-018729,1,16.6,Track Occupied
TRN-02067,BLK-025339,3,99.0,Track Occupied
TRN-02068,BLK-006116,1,29.7,Track Occupied
TRN-02068,BLK-006117,1,29.7,Track Occupied
TRN-02069,BLK-004594,2,99.0,Track Occupied
TRN-02070,BLK-001735,1,52.1,Track Occupied
TRN-02071,BLK-011311,3,64.4,Track Occupied
TRN-02072,BLK-031056,3,99.0,Track Occupied
TRN-02073,BLK-005566,2,56.0,Track Occupied
TRN-02074,BLK-005122,2,35.5,Track Occupied
TRN-02075,BLK-018743,2,67.6,Track Occupied
TRN-02076,BLK-020466,2,71.9,Track Occupied
TRN-02076,BLK-020467,2,71.9,Track Occupied
TRN-02077,BLK-025037,2,71.3,Track Occupied
TRN-02078,BLK-021282,2,64.1,Track Occupied
TRN-02079,BLK-021091,3,79.6,Track Occupied
TRN-02080,BLK-006570,3,73.8,Track Occupied
TRN-02081,BLK-013074,1,52.7,Track Occupied
TRN-02082,BLK-031057,2,73.5,Track Occupied
TRN-02083,BLK-006595,3,71.3,Track Occupied
TRN-02084,BLK-024417,2,42.3,Track Occupied
TRN-02084,BLK-024418,2,42.3,Track Occupied
TRN-02085,BLK-016068,3,46.8,Track Occupied
TRN-02086,BLK-010822,1,42.7,Track Occupied
TRN-02087,BLK-004420,1,39.8,Track Occupied
TRN-02088,BLK-013569,2,69.2,Track Occupied
TRN-02089,BLK-010016,3,69.9,Track Occupied
TRN-02090,BLK-009769,2,69.9,Track Occupied
TRN-02091,BLK-033246,1,29.4,Track Occupied
TRN-02092,BLK-024211,2,75.0,Track Occupied
TRN-02093,BLK-025692,2,99.0,Track Occupied
TRN-02094,BLK-023433,3,99.0,Track Occupied
TRN-02095,BLK-011768,2,99.0,Track Occupied
TRN-02096,BLK-015432,3,63.1,Track Occupied
TRN-02097,BLK-029980,3,65.6,Track Occupied
TRN-02098,BLK-012103,2,99.0,Track Occupied
TRN-02099,BLK-027271,1,30.8,Track Occupied
TRN-02100,BLK-007986,1,32.5,Track Occupied
TRN-02101,BLK-017330,3,88.0,Track Occupied
TRN-02102,BLK-004103,3,71.4,Track Occupied
TRN-02103,BLK-003347,2,70.6,Track Occupied
TRN-02104,BLK-018710,2,83.3,Track Occupied
TRN-02105,BLK-020936,3,66.4,Track Occupied
TRN-02106,BLK-001903,1,20.9,Track Occupied
TRN-02107,BLK-010053,2,59.4,Track Occupied
TRN-02108,BLK-006407,2,99.0,Track Occupied
TRN-02108,BLK-006408,2,99.0,Track Occupied
TRN-02109,BLK-016189,2,85.7,Track Occupied
TRN-02110,BLK-003807,2,76.6,Track Occupied
TRN-02111,BLK-033137,2,89.6,Track Occupied
TRN-02112,BLK-006039,2,64.1,Track Occupied
TRN-02112,BLK-006040,2,64.1,Track Occupied
TRN-02113,BLK-011669,3,74.1,Track Occupied
TRN-02114,BLK-002154,3,99.0,Track Occupied
TRN-02115,BLK-031770,2,66.7,Track Occupied
TRN-02116,BLK-005356,1,28.6,Track Occupied
TRN-02116,BLK-005357,1,28.6,Track Occupied
TRN-02117,BLK-014032,2,62.0,Track Occupied
TRN-02118,BLK-003037,1,46.9,Track Occupied
TRN-02119,BLK-013879,3,92.7,Track Occupied
TRN-02120,BLK-014277,2,74.6,Track Occupied
TRN-02120,BLK-014278,2,74.6,Track Occupied
TRN-02121,BLK-031047,2,55.3,Track Occupied
TRN-02122,BLK-031912,3,35.0,Track Occupied
TRN-02123,BLK-031074,2,76.4,Track Occupied
TRN-02124,BLK-024308,2,86.3,Track Occupied
TRN-02125,BLK-005385,2,93.4,Track Occupied
TRN-02126,BLK-015297,2,65.0,Track Occupied
TRN-02127,BLK-015465,1,45.1,Track Occupied
TRN-02128,BLK-014502,2,67.9,Track Occupied
TRN-02129,BLK-014949,2,64.3,Track Occupied
TRN-02130,BLK-019794,1,27.8,Track Occupied
TRN-02131,BLK-006532,2,99.0,Track Occupied
TRN-02132,BLK-000435,2,77.1,Track Occupied
TRN-02133,BLK-008129,2,79.2,Track Occupied
TRN-02134,BLK-020151,2,92.6,Track Occupied
TRN-02135,BLK-026705,3,73.8,Track Occupied
TRN-02136,BLK-000387,2,99.0,Track Occupied
TRN-02136,BLK-000388,2,99.0,Track Occupied
TRN-02137,BLK-018441,2,68.9,Track Occupied
TRN-02138,BLK-023748,1,35.5,Track Occupied
TRN-02139,BLK-002151,2,62.4,Track Occupied
TRN-02140,BLK-020518,3,67.3,Track Occupied
TRN-02141,BLK-001143,3,77.3,Track Occupied
TRN-02142,BLK-015603,3,69.5,Track Occupied
TRN-02143,BLK-007028,3,67.7,Track Occupied
TRN-02144,BLK-000818,1,53.7,Track Occupied
TRN-02145,BLK-026037,3,95.0,Track Occupied
TRN-02146,BLK-024920,3,53.4,Track Occupied
TRN-02147,BLK-012752,2,66.2,Track Occupied
TRN-02148,BLK-000038,1,53.5,Track Occupied
TRN-02149,BLK-029400,3,55.9,Track Occupied
TRN-02150,BLK-032238,3,66.4,Track Occupied
TRN-02151,BLK-025308,3,78.3,Track Occupied
TRN-02152,BLK-012916,1,37.5,Track Occupied
TRN-02153,BLK-012397,3,56.1,Track Occupied
TRN-02154,BLK-027019,2,45.1,Track Occupied
TRN-02155,BLK-019180,1,27.6,Track Occupied
TRN-02156,BLK-009862,3,72.5,Track Occupied
TRN-02157,BLK-013278,2,68.2,Track Occupied
TRN-02158,BLK-011920,2,84.6,Track Occupied
TRN-02159,BLK-020956,3,70.5,Track Occupied
TRN-02160,BLK-022084,3,75.3,Track Occupied
TRN-02161,BLK-026428,1,35.0,Track Occupied
TRN-02162,BLK-031422,2,82.6,Track Occupied
TRN-02163,BLK-020156,1,34.5,Track Occupied
TRN-02164,BLK-031802,1,53.6,Track Occupied
TRN-02165,BLK-010175,3,69.3,Track Occupied
TRN-02166,BLK-022283,2,76.3,Track Occupied
TRN-02167,BLK-007295,3,68.2,Track Occupied
TRN-02168,BLK-026977,3,79.4,Track Occupied
TRN-02169,BLK-032318,3,54.7,Track Occupied
TRN-02170,BLK-005818,3,76.8,Track Occupied
TRN-02171,BLK-014590,3,94.8,Track Occupied
TRN-02172,BLK-028139,1,44.1,Track Occupied
TRN-02173,BLK-025524,2,99.0,Track Occupied
TRN-02174,BLK-028104,3,71.8,Track Occupied
TRN-02175,BLK-017011,1,41.5,Track Occupied
TRN-02175,BLK-017012,1,41.5,Track Occupied
TRN-02176,BLK-022644,2,68.2,Track Occupied
TRN-02177,BLK-029249,2,99.0,Track Occupied
TRN-02178,BLK-024228,2,61.9,Track Occupied
TRN-02179,BLK-017156,3,60.3,Track Occupied
TRN-02180,BLK-020826,3,85.1,Track Occupied
TRN-02181,BLK-007404,3,55.7,Track Occupied
TRN-02182,BLK-014827,3,94.1,Track Occupied
TRN-02183,BLK-003297,2,58.2,Track Occupied
TRN-02183,BLK-003298,2,58.2,Track Occupied
TRN-02184,BLK-030625,2,99.0,Track Occupied
TRN-02185,BLK-020927,3,72.5,Track Occupied
TRN-02186,BLK-006400,2,80.4,Track Occupied
TRN-02186,BLK-006401,2,80.4,Track Occupied
TRN-02187,BLK-003646,3,94.7,Track Occupied
TRN-02188,BLK-004886,3,72.2,Track Occupied
TRN-02189,BLK-024869,3,75.5,Track Occupied
TRN-02190,BLK-019225,3,74.3,Track Occupied
TRN-02191,BLK-011381,3,36.4,Track Occupied
TRN-02192,BLK-010895,2,94.0,Track Occupied
TRN-02193,BLK-022516,2,84.8,Track Occupied
TRN-02194,BLK-011635,3,73.4,Track Occupied
TRN-02195,BLK-016496,3,67.1,Track Occupied
TRN-02196,BLK-003536,1,37.6,Track Occupied
TRN-02197,BLK-015140,1,56.5,Track Occupied
TRN-02198,BLK-019180,3,79.2,Track Occupied
TRN-02199,BLK-018393,1,52.5,Track Occupied
TRN-02199,BLK-018394,1,52.5,Track Occupied
TRN-02200,BLK-007863,3,55.2,Track Occupied
TRN-02201,BLK-012175,3,71.3,Track Occupied
TRN-02202,BLK-015940,2,82.8,Track Occupied
TRN-02203,BLK-028108,2,91.3,Track Occupied
TRN-02204,BLK-031037,1,51.7,Track Occupied
TRN-02205,BLK-013565,2,78.0,Track Occupied
TRN-02206,BLK-028830,3,89.8,Track Occupied
TRN-02206,BLK-028831,3,89.8,Track Occupied
