train_id,block_id,conflict_type,priority_class,passenger_load_percent
TRN-01940,BLK-004466,Track Occupied,3,81.4
TRN-01941,BLK-027499,Track Occupied,2,59.9
TRN-01941,BLK-027500,Track Occupied,2,59.9
TRN-01942,BLK-001361,Track Occupied,2,74.7
TRN-01942,BLK-001362,Track Occupied,2,74.7
TRN-01943,BLK-010154,Track Occupied,2,81.7
TRN-01944,BLK-018599,Track Occupied,3,99.0
TRN-01945,BLK-023014,Track Occupied,2,46.9
TRN-01946,BLK-000555,Track Occupied,3,78.8
TRN-01947,BLK-018998,Track Occupied,2,77.8
TRN-01948,BLK-026044,Track Occupied,2,38.2
TRN-01949,BLK-002505,Track Occupied,3,64.2
TRN-01950,BLK-017704,Track Occupied,2,65.0
TRN-01951,BLK-010839,Track Occupied,2,80.7
TRN-01952,BLK-027983,Track Occupied,3,52.1
TRN-01953,BLK-015019,Track Occupied,3,77.4
TRN-01954,BLK-017223,Track Occupied,2,53.1
TRN-01955,BLK-010668,Track Occupied,3,48.6
TRN-01956,BLK-012808,Track Occupied,2,75.6
TRN-01957,BLK-024489,Track Occupied,2,77.3
TRN-01958,BLK-000537,Track Occupied,1,52.1
TRN-01959,BLK-027375,Track Occupied,3,46.6
TRN-01960,BLK-020445,Track Occupied,1,39.8
TRN-01961,BLK-016121,Track Occupied,3,85.9
TRN-01962,BLK-021741,Track Occupied,2,76.5
TRN-01963,BLK-021964,Track Occupied,2,64.7
TRN-01964,BLK-021555,Track Occupied,3,81.3
TRN-01965,BLK-014167,Track Occupied,2,78.2
TRN-01966,BLK-015010,Track Occupied,2,79.3
TRN-01967,BLK-020797,Track Occupied,2,87.4
TRN-01968,BLK-016383,Track Occupied,3,92.2
TRN-01969,BLK-030885,Track Occupied,1,17.5
TRN-01970,BLK-001509,Track Occupied,1,77.3
TRN-01971,BLK-022218,Track Occupied,2,80.7
TRN-01972,BLK-010006,Track Occupied,2,49.9
TRN-01973,BLK-011446,Track Occupied,3,55.3
TRN-01974,BLK-020206,Track Occupied,3,99.0
TRN-01975,BLK-021613,Track Occupied,2,70.1
TRN-01976,BLK-016063,Track Occupied,3,57.0
TRN-01977,BLK-020657,Track Occupied,2,74.2
TRN-01978,BLK-030359,Track Occupied,1,59.4
TRN-01979,BLK-019772,Track Occupied,2,66.1
TRN-01980,BLK-033490,Track Occupied,3,52.7
TRN-01981,BLK-015275,Track Occupied,3,92.8
TRN-01982,BLK-026489,Track Occupied,3,78.8
TRN-01983,BLK-005036,Track Occupied,2,56.8
TRN-01984,BLK-000221,Track Occupied,3,94.1
TRN-01984,BLK-000222,Track Occupied,3,94.1
TRN-01985,BLK-011576,Track Occupied,1,29.5
TRN-01986,BLK-015524,Track Occupied,2,61.2
TRN-01987,BLK-000554,Track Occupied,2,70.5
TRN-01988,BLK-019463,Track Occupied,3,63.5
TRN-01989,BLK-022484,Track Occupied,1,19.8
TRN-01990,BLK-024491,Track Occupied,3,56.0
TRN-01991,BLK-006710,Track Occupied,1,32.9
TRN-01992,BLK-021879,Track Occupied,3,61.1
TRN-01993,BLK-013753,Track Occupied,3,90.6
TRN-01994,BLK-032453,Track Occupied,3,88.0
TRN-01995,BLK-025850,Track Occupied,3,61.4
TRN-01996,BLK-026984,Track Occupied,2,56.5
TRN-01997,BLK-029133,Track Occupied,3,87.7
TRN-01998,BLK-017794,Track Occupied,1,33.4
TRN-01999,BLK-008279,Track Occupied,3,83.9
TRN-02000,BLK-011652,Track Occupied,3,54.6
TRN-02001,BLK-007971,Track Occupied,3,59.4
TRN-02002,BLK-017466,Track Occupied,3,68.5
TRN-02003,BLK-025417,Track Occupied,1,35.3
TRN-02004,BLK-030899,Track Occupied,2,73.8
TRN-02005,BLK-006422,Track Occupied,1,25.0
TRN-02006,BLK-014659,Track Occupied,3,72.8
TRN-02007,BLK-011754,Track Occupied,3,83.8
TRN-02008,BLK-019063,Track Occupied,3,96.4
TRN-02009,BLK-023104,Track Occupied,3,70.8
TRN-02010,BLK-026868,Track Occupied,2,81.4
TRN-02011,BLK-004193,Track Occupied,3,62.7
TRN-02012,BLK-016033,Track Occupied,2,67.8
TRN-02013,BLK-027632,Track Occupied,3,60.2
TRN-02014,BLK-028344,Track Occupied,1,39.1
TRN-02015,BLK-006925,Track Occupied,1,36.2
TRN-02016,BLK-020922,Track Occupied,2,71.0
TRN-02017,BLK-029946,Track Occupied,3,58.3
TRN-02018,BLK-030219,Track Occupied,1,33.4
TRN-02019,BLK-013035,Track Occupied,3,77.4
TRN-02020,BLK-023626,Track Occupied,1,27.8
TRN-02021,BLK-000716,Track Occupied,2,87.8
TRN-02022,BLK-007811,Track Occupied,2,79.3
TRN-02023,BLK-018287,Track Occupied,2,79.7
TRN-02023,BLK-018288,Track Occupied,2,79.7
TRN-02024,BLK-033018,Track Occupied,3,99.0
TRN-02025,BLK-026493,Track Occupied,3,69.6
TRN-02026,BLK-003694,Track Occupied,1,49.7
TRN-02027,BLK-032521,Track Occupied,3,71.2
TRN-02028,BLK-013108,Track Occupied,3,85.6
TRN-02029,BLK-020249,Track Occupied,3,77.4
TRN-02030,BLK-005994,Track Occupied,1,39.6
TRN-02031,BLK-016392,Track Occupied,3,54.8
TRN-02032,BLK-029498,Track Occupied,3,73.7
TRN-02033,BLK-030809,Track Occupied,2,61.4
TRN-02034,BLK-018927,Track Occupied,1,23.3
TRN-02035,BLK-032597,Track Occupied,3,52.8
TRN-02036,BLK-002927,Track Occupied,2,99.0
TRN-02037,BLK-021894,Track Occupied,2,70.8
TRN-02038,BLK-022571,Track Occupied,3,44.3
TRN-02039,BLK-010019,Track Occupied,2,89.7
TRN-02040,BLK-021878,Track Occupied,2,85.4
TRN-02041,BLK-032218,Track Occupied,2,63.5
TRN-02042,BLK-023877,Track Occupied,3,62.6
TRN-02043,BLK-004383,Track Occupied,3,85.4
TRN-02044,BLK-015024,Track Occupied,1,27.1
TRN-02045,BLK-015609,Track Occupied,2,62.1
TRN-02046,BLK-006053,Track Occupied,3,91.6
TRN-02047,BLK-018955,Track Occupied,2,60.1
TRN-02048,BLK-000583,Track Occupied,3,91.1
TRN-02049,BLK-019440,Track Occupied,3,83.5
TRN-02050,BLK-012050,Track Occupied,2,78.4
TRN-02051,BLK-020064,Track Occupied,3,75.2
TRN-02052,BLK-008546,Track Occupied,2,92.5
TRN-02053,BLK-024107,Track Occupied,3,73.6
TRN-02054,BLK-015087,Track Occupied,1,62.6
TRN-02055,BLK-016129,Track Occupied,1,43.6
TRN-02056,BLK-026825,Track Occupied,2,76.4
TRN-02057,BLK-012126,Track Occupied,2,64.4
TRN-02058,BLK-031041,Track Occupied,2,81.9
TRN-02059,BLK-031544,Track Occupied,1,55.5
TRN-02060,BLK-009018,Track Occupied,2,63.3
TRN-02061,BLK-031191,Track Occupied,2,88.2
TRN-02062,BLK-022610,Track Occupied,1,34.5
TRN-02063,BLK-033448,Track Occupied,3,88.4
TRN-02064,BLK-006921,Track Occupied,1,30.7
TRN-02065,BLK-022541,Track Occupied,3,37.1
TRN-02066,BLK-018728,Track Occupied,1,16.6
TRN-02066,BLK-018729,Track Occupied,1,16.6
TRN-02067,BLK-025339,Track Occupied,3,99.0
TRN-02068,BLK-006116,Track Occupied,1,29.7
TRN-02068,BLK-006117,Track Occupied,1,29.7
TRN-02069,BLK-004594,Track Occupied,2,99.0
TRN-02070,BLK-001735,Track Occupied,1,52.1
TRN-02071,BLK-011311,Track Occupied,3,64.4
TRN-02072,BLK-031056,Track Occupied,3,99.0
TRN-02073,BLK-005566,Track Occupied,2,56.0
TRN-02074,BLK-005122,Track Occupied,2,35.5
TRN-02075,BLK-018743,Track Occupied,2,67.6
TRN-02076,BLK-020466,Track Occupied,2,71.9
TRN-02076,BLK-020467,Track Occupied,2,71.9
TRN-02077,BLK-025037,Track Occupied,2,71.3
TRN-02078,BLK-021282,Track Occupied,2,64.1
TRN-02079,BLK-021091,Track Occupied,3,79.6
TRN-02080,BLK-006570,Track Occupied,3,73.8
TRN-02081,BLK-013074,Track Occupied,1,52.7
TRN-02082,BLK-031057,Track Occupied,2,73.5
TRN-02083,BLK-006595,Track Occupied,3,71.3
TRN-02084,BLK-024417,Track Occupied,2,42.3
TRN-02084,BLK-024418,Track Occupied,2,42.3
TRN-02085,BLK-016068,Track Occupied,3,46.8
TRN-02086,BLK-010822,Track Occupied,1,42.7
TRN-02087,BLK-004420,Track Occupied,1,39.8
TRN-02088,BLK-013569,Track Occupied,2,69.2
TRN-02089,BLK-010016,Track Occupied,3,69.9
TRN-02090,BLK-009769,Track Occupied,2,69.9
TRN-02091,BLK-033246,Track Occupied,1,29.4
TRN-02092,BLK-024211,Track Occupied,2,75.0
TRN-02093,BLK-025692,Track Occupied,2,99.0
TRN-02094,BLK-023433,Track Occupied,3,99.0
TRN-02095,BLK-011768,Track Occupied,2,99.0
TRN-02096,BLK-015432,Track Occupied,3,63.1
TRN-02097,BLK-029980,Track Occupied,3,65.6
TRN-02098,BLK-012103,Track Occupied,2,99.0
TRN-02099,BLK-027271,Track Occupied,1,30.8
TRN-02100,BLK-007986,Track Occupied,1,32.5
TRN-02101,BLK-017330,Track Occupied,3,88.0
TRN-02102,BLK-004103,Track Occupied,3,71.4
TRN-02103,BLK-003347,Track Occupied,2,70.6
TRN-02104,BLK-018710,Track Occupied,2,83.3
TRN-02105,BLK-020936,Track Occupied,3,66.4
TRN-02106,BLK-001903,Track Occupied,1,20.9
TRN-02107,BLK-010053,Track Occupied,2,59.4
TRN-02108,BLK-006407,Track Occupied,2,99.0
TRN-02108,BLK-006408,Track Occupied,2,99.0
TRN-02109,BLK-016189,Track Occupied,2,85.7
TRN-02110,BLK-003807,Track Occupied,2,76.6
TRN-02111,BLK-033137,Track Occupied,2,89.6
TRN-02112,BLK-006039,Track Occupied,2,64.1
TRN-02112,BLK-006040,Track Occupied,2,64.1
TRN-02113,BLK-011669,Track Occupied,3,74.1
TRN-02114,BLK-002154,Track Occupied,3,99.0
TRN-02115,BLK-031770,Track Occupied,2,66.7
TRN-02116,BLK-005356,Track Occupied,1,28.6
TRN-02116,BLK-005357,Track Occupied,1,28.6
TRN-02117,BLK-014032,Track Occupied,2,62.0
TRN-02118,BLK-003037,Track Occupied,1,46.9
TRN-02119,BLK-013879,Track Occupied,3,92.7
TRN-02120,BLK-014277,Track Occupied,2,74.6
TRN-02120,BLK-014278,Track Occupied,2,74.6
TRN-02121,BLK-031047,Track Occupied,2,55.3
TRN-02122,BLK-031912,Track Occupied,3,35.0
TRN-02123,BLK-031074,Track Occupied,2,76.4
TRN-02124,BLK-024308,Track Occupied,2,86.3
TRN-02125,BLK-005385,Track Occupied,2,93.4
TRN-02126,BLK-015297,Track Occupied,2,65.0
TRN-02127,BLK-015465,Track Occupied,1,45.1
TRN-02128,BLK-014502,Track Occupied,2,67.9
TRN-02129,BLK-014949,Track Occupied,2,64.3
TRN-02130,BLK-019794,Track Occupied,1,27.8
TRN-02131,BLK-006532,Track Occupied,2,99.0
TRN-02132,BLK-000435,Track Occupied,2,77.1
TRN-02133,BLK-008129,Track Occupied,2,79.2
TRN-02134,BLK-020151,Track Occupied,2,92.6
TRN-02135,BLK-026705,Track Occupied,3,73.8
TRN-02136,BLK-000387,Track Occupied,2,99.0
TRN-02136,BLK-000388,Track Occupied,2,99.0
TRN-02137,BLK-018441,Track Occupied,2,68.9
TRN-02138,BLK-023748,Track Occupied,1,35.5
TRN-02139,BLK-002151,Track Occupied,2,62.4
TRN-02140,BLK-020518,Track Occupied,3,67.3
TRN-02141,BLK-001143,Track Occupied,3,77.3
TRN-02142,BLK-015603,Track Occupied,3,69.5
TRN-02143,BLK-007028,Track Occupied,3,67.7
TRN-02144,BLK-000818,Track Occupied,1,53.7
TRN-02145,BLK-026037,Track Occupied,3,95.0
TRN-02146,BLK-024920,Track Occupied,3,53.4
TRN-02147,BLK-012752,Track Occupied,2,66.2
TRN-02148,BLK-000038,Track Occupied,1,53.5
TRN-02149,BLK-029400,Track Occupied,3,55.9
TRN-02150,BLK-032238,Track Occupied,3,66.4
TRN-02151,BLK-025308,Track Occupied,3,78.3
TRN-02152,BLK-012916,Track Occupied,1,37.5
TRN-02153,BLK-012397,Track Occupied,3,56.1
TRN-02154,BLK-027019,Track Occupied,2,45.1
TRN-02155,BLK-019180,Track Occupied,1,27.6
TRN-02156,BLK-009862,Track Occupied,3,72.5
TRN-02157,BLK-013278,Track Occupied,2,68.2
TRN-02158,BLK-011920,Track Occupied,2,84.6
TRN-02159,BLK-020956,Track Occupied,3,70.5
TRN-02160,BLK-022084,Track Occupied,3,75.3
TRN-02161,BLK-026428,Track Occupied,1,35.0
TRN-02162,BLK-031422,Track Occupied,2,82.6
TRN-02163,BLK-020156,Track Occupied,1,34.5
TRN-02164,BLK-031802,Track Occupied,1,53.6
TRN-02165,BLK-010175,Track Occupied,3,69.3
TRN-02166,BLK-022283,Track Occupied,2,76.3
TRN-02167,BLK-007295,Track Occupied,3,68.2
TRN-02168,BLK-026977,Track Occupied,3,79.4
TRN-02169,BLK-032318,Track Occupied,3,54.7
TRN-02170,BLK-005818,Track Occupied,3,76.8
TRN-02171,BLK-014590,Track Occupied,3,94.8
TRN-02172,BLK-028139,Track Occupied,1,44.1
TRN-02173,BLK-025524,Track Occupied,2,99.0
TRN-02174,BLK-028104,Track Occupied,3,71.8
TRN-02175,BLK-017011,Track Occupied,1,41.5
TRN-02175,BLK-017012,Track Occupied,1,41.5
TRN-02176,BLK-022644,Track Occupied,2,68.2
TRN-02177,BLK-029249,Track Occupied,2,99.0
TRN-02178,BLK-024228,Track Occupied,2,61.9
TRN-02179,BLK-017156,Track Occupied,3,60.3
TRN-02180,BLK-020826,Track Occupied,3,85.1
TRN-02181,BLK-007404,Track Occupied,3,55.7
TRN-02182,BLK-014827,Track Occupied,3,94.1
TRN-02183,BLK-003297,Track Occupied,2,58.2
TRN-02183,BLK-003298,Track Occupied,2,58.2
TRN-02184,BLK-030625,Track Occupied,2,99.0
TRN-02185,BLK-020927,Track Occupied,3,72.5
TRN-02186,BLK-006400,Track Occupied,2,80.4
TRN-02186,BLK-006401,Track Occupied,2,80.4
TRN-02187,BLK-003646,Track Occupied,3,94.7
TRN-02188,BLK-004886,Track Occupied,3,72.2
TRN-02189,BLK-024869,Track Occupied,3,75.5
TRN-02190,BLK-019225,Track Occupied,3,74.3
TRN-02191,BLK-011381,Track Occupied,3,36.4
TRN-02192,BLK-010895,Track Occupied,2,94.0
TRN-02193,BLK-022516,Track Occupied,2,84.8
TRN-02194,BLK-011635,Track Occupied,3,73.4
TRN-02195,BLK-016496,Track Occupied,3,67.1
TRN-02196,BLK-003536,Track Occupied,1,37.6
TRN-02197,BLK-015140,Track Occupied,1,56.5
TRN-02198,BLK-019180,Track Occupied,3,79.2
TRN-02199,BLK-018393,Track Occupied,1,52.5
TRN-02199,BLK-018394,Track Occupied,1,52.5
TRN-02200,BLK-007863,Track Occupied,3,55.2
TRN-02201,BLK-012175,Track Occupied,3,71.3
TRN-02202,BLK-015940,Track Occupied,2,82.8
TRN-02203,BLK-028108,Track Occupied,2,91.3
TRN-02204,BLK-031037,Track Occupied,1,51.7
TRN-02205,BLK-013565,Track Occupied,2,78.0
TRN-02206,BLK-028830,Track Occupied,3,89.8
TRN-02206,BLK-028831,Track Occupied,3,89.8
TRN-02207,BLK-007975,Track Occupied,3,72.2
TRN-02208,BLK-014755,Track Occupied,2,90.9
TRN-02209,BLK-028257,Track Occupied,2,57.4
TRN-02210,BLK-007920,Track Occupied,3,69.2
TRN-02211,BLK-011173,Track Occupied,1,68.4
TRN-02212,BLK-001721,Track Occupied,2,81.7
TRN-02213,BLK-015625,Track Occupied,1,38.4
TRN-02214,BLK-030559,Track Occupied,3,45.8
TRN-02215,BLK-000485,Track Occupied,2,88.8
TRN-02216,BLK-004336,Track Occupied,3,66.1
TRN-02217,BLK-018239,Track Occupied,3,87.9
TRN-02218,BLK-023578,Track Occupied,2,89.3
TRN-02219,BLK-029173,Track Occupied,3,57.1
TRN-02220,BLK-022112,Track Occupied,1,36.3
TRN-02221,BLK-027991,Track Occupied,3,72.0
TRN-02222,BLK-018707,Track Occupied,2,65.0
TRN-02222,BLK-018708,Track Occupied,2,65.0
TRN-02223,BLK-020367,Track Occupied,3,57.3
TRN-02224,BLK-027375,Track Occupied,1,50.2
TRN-02225,BLK-029304,Track Occupied,3,83.2
TRN-02226,BLK-012514,Track Occupied,1,72.3
TRN-02227,BLK-018442,Track Occupied,3,75.0
TRN-02228,BLK-029332,Track Occupied,3,47.9
TRN-02229,BLK-025463,Track Occupied,2,87.9
TRN-02230,BLK-009004,Track Occupied,3,53.7
TRN-02231,BLK-009562,Track Occupied,1,52.4
TRN-02232,BLK-014183,Track Occupied,3,84.5
TRN-02233,BLK-016091,Track Occupied,1,53.3
TRN-02234,BLK-016749,Track Occupied,3,63.4
TRN-02234,BLK-016750,Track Occupied,3,63.4
TRN-02235,BLK-001024,Track Occupied,1,27.9
TRN-02236,BLK-005879,Track Occupied,1,24.4
TRN-02237,BLK-003309,Track Occupied,2,61.4
TRN-02238,BLK-001232,Track Occupied,3,85.4
TRN-02239,BLK-019336,Track Occupied,2,58.2
TRN-02239,BLK-019337,Track Occupied,2,58.2
TRN-02240,BLK-006324,Track Occupied,3,82.7
TRN-02241,BLK-019060,Track Occupied,2,69.3
TRN-02242,BLK-020836,Track Occupied,3,64.1
TRN-02243,BLK-015975,Track Occupied,3,55.7
TRN-02244,BLK-007644,Track Occupied,3,50.8
TRN-02245,BLK-015691,Track Occupied,3,56.5
TRN-02246,BLK-013318,Track Occupied,3,66.6
TRN-02246,BLK-013319,Track Occupied,3,66.6
TRN-02247,BLK-032252,Track Occupied,3,81.2
TRN-02248,BLK-023235,Track Occupied,2,73.5
TRN-02249,BLK-005718,Track Occupied,3,60.1
TRN-02250,BLK-009153,Track Occupied,2,95.9
TRN-02251,BLK-003566,Track Occupied,3,78.8
TRN-02252,BLK-032295,Track Occupied,3,89.2
TRN-02253,BLK-024312,Track Occupied,2,67.1
TRN-02254,BLK-029899,Track Occupied,2,47.4
TRN-02255,BLK-022179,Track Occupied,1,47.0
TRN-02256,BLK-006764,Track Occupied,2,62.6
TRN-02257,BLK-025758,Track Occupied,2,72.9
TRN-02258,BLK-003988,Track Occupied,3,56.7
TRN-02258,BLK-003989,Track Occupied,3,56.7
TRN-02259,BLK-022734,Track Occupied,3,85.6
TRN-02260,BLK-001983,Track Occupied,1,27.8
TRN-02261,BLK-013927,Track Occupied,2,56.9
TRN-02262,BLK-011823,Track Occupied,3,45.9
TRN-02263,BLK-024136,Track Occupied,3,67.0
TRN-02264,BLK-028236,Track Occupied,2,99.0
TRN-02265,BLK-021576,Track Occupied,2,76.9
TRN-02266,BLK-016752,Track Occupied,1,5.0
TRN-02267,BLK-013173,Track Occupied,3,59.5
TRN-02268,BLK-015414,Track Occupied,2,76.6
TRN-02269,BLK-012936,Track Occupied,1,32.4
TRN-02270,BLK-010669,Track Occupied,2,74.6
TRN-02271,BLK-007812,Track Occupied,2,42.6
TRN-02272,BLK-024252,Track Occupied,3,54.1
TRN-02273,BLK-019135,Track Occupied,1,41.6
TRN-02274,BLK-000879,Track Occupied,2,50.9
TRN-02275,BLK-027669,Track Occupied,2,69.6
TRN-02276,BLK-023419,Track Occupied,3,78.8
TRN-02277,BLK-002798,Track Occupied,2,99.0
TRN-02278,BLK-031370,Track Occupied,2,80.3
TRN-02279,BLK-015628,Track Occupied,1,57.8
TRN-02280,BLK-007266,Track Occupied,2,80.4
TRN-02281,BLK-032951,Track Occupied,3,76.8
TRN-02281,BLK-032952,Track Occupied,3,76.8
TRN-02282,BLK-005368,Track Occupied,3,72.7
TRN-02283,BLK-031445,Track Occupied,3,90.9
TRN-02284,BLK-014710,Track Occupied,2,99.0
TRN-02285,BLK-023010,Track Occupied,1,39.3
TRN-02286,BLK-024438,Track Occupied,2,67.3
TRN-02287,BLK-016704,Track Occupied,1,16.1
TRN-02288,BLK-033583,Track Occupied,1,5.0
TRN-02289,BLK-016660,Track Occupied,3,89.7
TRN-02290,BLK-026068,Track Occupied,2,66.3
TRN-02291,BLK-027096,Track Occupied,2,77.3
TRN-02292,BLK-011263,Track Occupied,2,76.8
TRN-02293,BLK-009028,Track Occupied,3,72.1
TRN-02294,BLK-010710,Track Occupied,2,99.0
TRN-02295,BLK-005766,Track Occupied,2,95.2
TRN-02296,BLK-015798,Track Occupied,2,59.6
TRN-02297,BLK-011225,Track Occupied,2,79.4
TRN-02298,BLK-021752,Track Occupied,3,71.7
TRN-02299,BLK-001895,Track Occupied,1,45.3
TRN-02300,BLK-009539,Track Occupied,2,72.9
TRN-02301,BLK-024253,Track Occupied,3,76.2
TRN-02302,BLK-029809,Track Occupied,3,46.6
TRN-02303,BLK-031850,Track Occupied,3,70.5
TRN-02304,BLK-032953,Track Occupied,2,70.2
TRN-02305,BLK-030008,Track Occupied,2,99.0
TRN-02306,BLK-027388,Track Occupied,1,63.5
TRN-02307,BLK-022908,Track Occupied,3,91.5
TRN-02308,BLK-005448,Track Occupied,2,75.9
TRN-02309,BLK-025891,Track Occupied,2,57.6
TRN-02310,BLK-011923,Track Occupied,2,81.7
TRN-02311,BLK-017401,Track Occupied,2,55.2
TRN-02312,BLK-030202,Track Occupied,2,81.1
TRN-02313,BLK-007666,Track Occupied,3,89.4
TRN-02313,BLK-007667,Track Occupied,3,89.4
TRN-02314,BLK-017960,Track Occupied,2,78.6
TRN-02315,BLK-018305,Track Occupied,3,56.7
TRN-02315,BLK-018306,Track Occupied,3,56.7
TRN-02316,BLK-024237,Track Occupied,2,71.0
TRN-02317,BLK-013343,Track Occupied,1,18.8
TRN-02318,BLK-020267,Track Occupied,1,33.0
TRN-02319,BLK-011810,Track Occupied,3,71.6
TRN-02320,BLK-029610,Track Occupied,2,81.8
TRN-02321,BLK-007043,Track Occupied,2,71.0
TRN-02322,BLK-032437,Track Occupied,2,64.2
TRN-02323,BLK-022879,Track Occupied,2,76.8
TRN-02324,BLK-007163,Track Occupied,2,79.6
TRN-02325,BLK-028778,Track Occupied,1,57.8
TRN-02326,BLK-016331,Track Occupied,2,55.0
TRN-02327,BLK-003899,Track Occupied,2,71.5
TRN-02328,BLK-000738,Track Occupied,3,74.6
TRN-02329,BLK-016590,Track Occupied,1,45.8
TRN-02330,BLK-018796,Track Occupied,1,31.9
TRN-02331,BLK-003936,Track Occupied,1,34.9
TRN-02332,BLK-033140,Track Occupied,2,55.2
TRN-02333,BLK-028955,Track Occupied,3,79.7
TRN-02334,BLK-032916,Track Occupied,3,71.0
TRN-02335,BLK-004449,Track Occupied,3,82.7
TRN-02336,BLK-011163,Track Occupied,2,74.6
TRN-02337,BLK-000629,Track Occupied,1,33.7
TRN-02338,BLK-030056,Track Occupied,3,68.6
TRN-02338,BLK-030057,Track Occupied,3,68.6
TRN-02339,BLK-031794,Track Occupied,3,99.0
TRN-02340,BLK-008917,Track Occupied,1,41.0
TRN-02341,BLK-031299,Track Occupied,1,24.3
TRN-02342,BLK-026567,Track Occupied,1,28.3
TRN-02343,BLK-020892,Track Occupied,3,66.7
TRN-02344,BLK-022227,Track Occupied,3,65.4
TRN-02345,BLK-025646,Track Occupied,2,69.8
TRN-02345,BLK-025647,Track Occupied,2,69.8
TRN-02346,BLK-026895,Track Occupied,3,59.2
TRN-02347,BLK-008695,Track Occupied,2,70.4
TRN-02348,BLK-000516,Track Occupied,2,53.0
TRN-02349,BLK-018581,Track Occupied,1,5.0
TRN-02350,BLK-008033,Track Occupied,3,77.9
TRN-02351,BLK-020919,Track Occupied,3,82.4
TRN-02352,BLK-018450,Track Occupied,3,62.6
TRN-02353,BLK-014066,Track Occupied,2,78.7
TRN-02354,BLK-019365,Track Occupied,3,95.1
TRN-02355,BLK-010444,Track Occupied,2,69.0
TRN-02356,BLK-026993,Track Occupied,3,80.4
TRN-02357,BLK-010925,Track Occupied,3,95.9
TRN-02358,BLK-024210,Track Occupied,2,68.6
TRN-02359,BLK-014444,Track Occupied,3,83.5
TRN-02360,BLK-019030,Track Occupied,1,24.7
TRN-02361,BLK-004072,Track Occupied,2,56.6
TRN-02362,BLK-011135,Track Occupied,3,48.4
TRN-02363,BLK-023653,Track Occupied,3,58.9
TRN-02364,BLK-029923,Track Occupied,2,56.2
TRN-02364,BLK-029924,Track Occupied,2,56.2
TRN-02365,BLK-031961,Track Occupied,3,98.5
TRN-02366,BLK-030941,Track Occupied,2,78.9
TRN-02367,BLK-020208,Track Occupied,2,84.3
TRN-02368,BLK-026781,Track Occupied,1,37.1
TRN-02369,BLK-030797,Track Occupied,2,81.2
TRN-02370,BLK-024387,Track Occupied,1,34.1
TRN-02371,BLK-025183,Track Occupied,2,65.9
TRN-02372,BLK-002732,Track Occupied,3,66.9
TRN-02373,BLK-019190,Track Occupied,1,42.2
TRN-02374,BLK-001936,Track Occupied,3,46.2
TRN-02375,BLK-000949,Track Occupied,2,86.4
TRN-02376,BLK-002120,Track Occupied,2,58.8
TRN-02377,BLK-027987,Track Occupied,2,52.6
TRN-02378,BLK-028317,Track Occupied,3,62.6
TRN-02379,BLK-030716,Track Occupied,1,47.3
TRN-02380,BLK-014060,Track Occupied,2,65.5
TRN-02381,BLK-027919,Track Occupied,3,80.6
TRN-02382,BLK-026538,Track Occupied,1,33.7
TRN-02383,BLK-022651,Track Occupied,1,40.1
TRN-02384,BLK-009947,Track Occupied,2,72.7
TRN-02385,BLK-019660,Track Occupied,2,84.5
TRN-02386,BLK-002242,Track Occupied,1,26.9
TRN-02387,BLK-002808,Track Occupied,1,17.8
TRN-02388,BLK-003763,Track Occupied,3,49.1
TRN-02389,BLK-029667,Track Occupied,2,61.7
TRN-02390,BLK-026969,Track Occupied,3,28.1
TRN-02391,BLK-023093,Track Occupied,3,61.9
TRN-02392,BLK-009291,Track Occupied,1,33.7
TRN-02393,BLK-033125,Track Occupied,2,71.0
TRN-02394,BLK-016769,Track Occupied,3,63.6
TRN-02395,BLK-029778,Track Occupied,2,62.6
TRN-02396,BLK-010350,Track Occupied,2,61.1
TRN-02397,BLK-031871,Track Occupied,3,80.3
TRN-02398,BLK-002740,Track Occupied,1,54.6
TRN-02399,BLK-024233,Track Occupied,3,53.9
TRN-02400,BLK-020268,Track Occupied,3,75.8
TRN-02401,BLK-019079,Track Occupied,2,72.7
TRN-02402,BLK-007425,Track Occupied,1,60.2
TRN-02403,BLK-020375,Track Occupied,2,79.8
TRN-02403,BLK-020376,Track Occupied,2,79.8
TRN-02404,BLK-022687,Track Occupied,2,94.9
TRN-02404,BLK-022688,Track Occupied,2,94.9
TRN-02405,BLK-005914,Track Occupied,3,51.4
TRN-02406,BLK-006447,Track Occupied,3,98.0
TRN-02407,BLK-018680,Track Occupied,2,93.4
TRN-02408,BLK-002851,Track Occupied,3,65.4
TRN-02409,BLK-005860,Track Occupied,2,91.1
TRN-02410,BLK-000850,Track Occupied,2,47.4
TRN-02411,BLK-031364,Track Occupied,3,69.5
TRN-02412,BLK-029297,Track Occupied,3,81.8
TRN-02413,BLK-008372,Track Occupied,1,49.2
TRN-02414,BLK-030203,Track Occupied,3,75.7
TRN-02415,BLK-012376,Track Occupied,3,59.3
TRN-02416,BLK-019702,Track Occupied,2,71.7
TRN-02417,BLK-013729,Track Occupied,3,43.2
TRN-02417,BLK-013730,Track Occupied,3,43.2
TRN-02418,BLK-031464,Track Occupied,2,56.6
TRN-02419,BLK-020796,Track Occupied,3,41.4
TRN-02420,BLK-012700,Track Occupied,2,67.1
TRN-02420,BLK-012701,Track Occupied,2,67.1
TRN-02421,BLK-027205,Track Occupied,3,53.3
TRN-02422,BLK-018043,Track Occupied,2,90.9
TRN-02423,BLK-020402,Track Occupied,2,93.0
