block_id,date,corridor_id,section_id,start_minute,end_minute,duration_minutes,track_available,block_type,night_preference,max_simultaneous_tasks
BLK-002694,2026-09-04,COR-003,SEC-0025,600,720,120,Yes,Planned,No,3
BLK-002695,2026-09-04,COR-003,SEC-0025,720,840,120,Yes,Routine,No,2
BLK-002696,2026-09-04,COR-003,SEC-0025,840,960,120,No,Planned,No,1
BLK-002697,2026-09-04,COR-003,SEC-0025,960,1080,120,Yes,Planned,No,1
BLK-002698,2026-09-04,COR-003,SEC-0025,1080,1200,120,Yes,Planned,No,1
BLK-002699,2026-09-04,COR-003,SEC-0025,1200,1320,120,Yes,Routine,Yes,1
BLK-002700,2026-09-04,COR-003,SEC-0025,1320,1440,120,Yes,Planned,Yes,3
BLK-002701,2026-09-04,COR-003,SEC-0026,0,120,120,Yes,Routine,Yes,2
BLK-002702,2026-09-04,COR-003,SEC-0026,120,240,120,Yes,Planned,Yes,1
BLK-002703,2026-09-04,COR-003,SEC-0026,240,360,120,Yes,Planned,Yes,2
BLK-002704,2026-09-04,COR-003,SEC-0026,360,480,120,No,Emergency Reserve,No,2
BLK-002705,2026-09-04,COR-003,SEC-0026,480,600,120,Yes,Routine,No,1
BLK-002706,2026-09-04,COR-003,SEC-0026,600,720,120,Yes,Planned,No,2
BLK-002707,2026-09-04,COR-003,SEC-0026,720,840,120,Yes,Planned,No,3
BLK-002708,2026-09-04,COR-003,SEC-0026,840,960,120,No,Planned,No,3
BLK-002709,2026-09-04,COR-003,SEC-0026,960,1080,120,Yes,Planned,No,1
BLK-002710,2026-09-04,COR-003,SEC-0026,1080,1200,120,Yes,Planned,No,2
BLK-002711,2026-09-04,COR-003,SEC-0026,1200,1320,120,Yes,Planned,Yes,2
BLK-002712,2026-09-04,COR-003,SEC-0026,1320,1440,120,Yes,Planned,Yes,1
BLK-002713,2026-09-04,COR-003,SEC-0027,0,120,120,Yes,Routine,Yes,2
BLK-002714,2026-09-04,COR-003,SEC-0027,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-002715,2026-09-04,COR-003,SEC-0027,240,360,120,Yes,Planned,Yes,1
BLK-002716,2026-09-04,COR-003,SEC-0027,360,480,120,Yes,Planned,No,2
BLK-002717,2026-09-04,COR-003,SEC-0027,480,600,120,No,Planned,No,1
BLK-002718,2026-09-04,COR-003,SEC-0027,600,720,120,Yes,Routine,No,1
BLK-002719,2026-09-04,COR-003,SEC-0027,720,840,120,No,Planned,No,3
BLK-002720,2026-09-04,COR-003,SEC-0027,840,960,120,Yes,Planned,No,1
BLK-002721,2026-09-04,COR-003,SEC-0027,960,1080,120,Yes,Planned,No,1
BLK-002722,2026-09-04,COR-003,SEC-0027,1080,1200,120,Yes,Routine,No,3
BLK-002723,2026-09-04,COR-003,SEC-0027,1200,1320,120,Yes,Planned,Yes,3
BLK-002724,2026-09-04,COR-003,SEC-0027,1320,1440,120,Yes,Planned,Yes,2
BLK-002725,2026-09-04,COR-003,SEC-0028,0,120,120,Yes,Planned,Yes,2
BLK-002726,2026-09-04,COR-003,SEC-0028,120,240,120,Yes,Planned,Yes,1
BLK-002727,2026-09-04,COR-003,SEC-0028,240,360,120,Yes,Routine,Yes,1
BLK-002728,2026-09-04,COR-003,SEC-0028,360,480,120,Yes,Planned,No,2
BLK-002729,2026-09-04,COR-003,SEC-0028,480,600,120,No,Planned,No,1
BLK-002730,2026-09-04,COR-003,SEC-0028,600,720,120,Yes,Routine,No,3
BLK-002731,2026-09-04,COR-003,SEC-0028,720,840,120,Yes,Planned,No,1
BLK-002732,2026-09-04,COR-003,SEC-0028,840,960,120,Yes,Emergency Reserve,No,2
BLK-002733,2026-09-04,COR-003,SEC-0028,960,1080,120,Yes,Planned,No,3
BLK-002734,2026-09-04,COR-003,SEC-0028,1080,1200,120,Yes,Planned,No,2
BLK-002735,2026-09-04,COR-003,SEC-0028,1200,1320,120,Yes,Planned,Yes,1
BLK-002736,2026-09-04,COR-003,SEC-0028,1320,1440,120,Yes,Routine,Yes,3
BLK-002737,2026-09-04,COR-003,SEC-0029,0,120,120,Yes,Routine,Yes,3
BLK-002738,2026-09-04,COR-003,SEC-0029,120,240,120,Yes,Routine,Yes,1
BLK-002739,2026-09-04,COR-003,SEC-0029,240,360,120,Yes,Planned,Yes,3
BLK-002740,2026-09-04,COR-003,SEC-0029,360,480,120,Yes,Emergency Reserve,No,2
BLK-002741,2026-09-04,COR-003,SEC-0029,480,600,120,Yes,Planned,No,3
BLK-002742,2026-09-04,COR-003,SEC-0029,600,720,120,Yes,Planned,No,1
BLK-002743,2026-09-04,COR-003,SEC-0029,720,840,120,No,Planned,No,2
BLK-002744,2026-09-04,COR-003,SEC-0029,840,960,120,Yes,Planned,No,2
BLK-002745,2026-09-04,COR-003,SEC-0029,960,1080,120,Yes,Routine,No,2
BLK-002746,2026-09-04,COR-003,SEC-0029,1080,1200,120,Yes,Planned,No,1
BLK-002747,2026-09-04,COR-003,SEC-0029,1200,1320,120,Yes,Routine,Yes,3
BLK-002748,2026-09-04,COR-003,SEC-0029,1320,1440,120,Yes,Routine,Yes,1
BLK-002749,2026-09-04,COR-003,SEC-0030,0,120,120,Yes,Routine,Yes,1
BLK-002750,2026-09-04,COR-003,SEC-0030,120,240,120,Yes,Planned,Yes,3
BLK-002751,2026-09-04,COR-003,SEC-0030,240,360,120,Yes,Planned,Yes,3
BLK-002752,2026-09-04,COR-003,SEC-0030,360,480,120,Yes,Routine,No,1
BLK-002753,2026-09-04,COR-003,SEC-0030,480,600,120,Yes,Planned,No,2
BLK-002754,2026-09-04,COR-003,SEC-0030,600,720,120,Yes,Planned,No,2
BLK-002755,2026-09-04,COR-003,SEC-0030,720,840,120,No,Planned,No,1
BLK-002756,2026-09-04,COR-003,SEC-0030,840,960,120,Yes,Planned,No,2
BLK-002757,2026-09-04,COR-003,SEC-0030,960,1080,120,Yes,Planned,No,3
BLK-002758,2026-09-04,COR-003,SEC-0030,1080,1200,120,Yes,Planned,No,1
BLK-002759,2026-09-04,COR-003,SEC-0030,1200,1320,120,Yes,Routine,Yes,2
BLK-002760,2026-09-04,COR-003,SEC-0030,1320,1440,120,Yes,Planned,Yes,2
BLK-002761,2026-09-04,COR-004,SEC-0031,0,120,120,Yes,Planned,Yes,3
BLK-002762,2026-09-04,COR-004,SEC-0031,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-002763,2026-09-04,COR-004,SEC-0031,240,360,120,Yes,Planned,Yes,1
BLK-002764,2026-09-04,COR-004,SEC-0031,360,480,120,Yes,Planned,No,2
BLK-002765,2026-09-04,COR-004,SEC-0031,480,600,120,No,Planned,No,3
BLK-002766,2026-09-04,COR-004,SEC-0031,600,720,120,Yes,Planned,No,1
BLK-002767,2026-09-04,COR-004,SEC-0031,720,840,120,No,Planned,No,2
BLK-002768,2026-09-04,COR-004,SEC-0031,840,960,120,Yes,Planned,No,3
BLK-002769,2026-09-04,COR-004,SEC-0031,960,1080,120,Yes,Planned,No,2
BLK-002770,2026-09-04,COR-004,SEC-0031,1080,1200,120,Yes,Planned,No,1
BLK-002771,2026-09-04,COR-004,SEC-0031,1200,1320,120,Yes,Emergency Reserve,Yes,3
BLK-002772,2026-09-04,COR-004,SEC-0031,1320,1440,120,Yes,Planned,Yes,2
BLK-002773,2026-09-04,COR-004,SEC-0032,0,120,120,Yes,Routine,Yes,3
BLK-002774,2026-09-04,COR-004,SEC-0032,120,240,120,Yes,Routine,Yes,1
BLK-002775,2026-09-04,COR-004,SEC-0032,240,360,120,Yes,Planned,Yes,2
BLK-002776,2026-09-04,COR-004,SEC-0032,360,480,120,Yes,Routine,No,2
BLK-002777,2026-09-04,COR-004,SEC-0032,480,600,120,Yes,Planned,No,2
BLK-002778,2026-09-04,COR-004,SEC-0032,600,720,120,Yes,Planned,No,3
BLK-002779,2026-09-04,COR-004,SEC-0032,720,840,120,Yes,Planned,No,1
BLK-002780,2026-09-04,COR-004,SEC-0032,840,960,120,Yes,Planned,No,2
BLK-002781,2026-09-04,COR-004,SEC-0032,960,1080,120,Yes,Routine,No,1
BLK-002782,2026-09-04,COR-004,SEC-0032,1080,1200,120,Yes,Planned,No,2
BLK-002783,2026-09-04,COR-004,SEC-0032,1200,1320,120,Yes,Routine,Yes,2
BLK-002784,2026-09-04,COR-004,SEC-0032,1320,1440,120,Yes,Planned,Yes,1
BLK-002785,2026-09-04,COR-004,SEC-0033,0,120,120,Yes,Planned,Yes,2
BLK-002786,2026-09-04,COR-004,SEC-0033,120,240,120,Yes,Planned,Yes,2
BLK-002787,2026-09-04,COR-004,SEC-0033,240,360,120,Yes,Emergency Reserve,Yes,1
BLK-002788,2026-09-04,COR-004,SEC-0033,360,480,120,Yes,Emergency Reserve,No,1
BLK-002789,2026-09-04,COR-004,SEC-0033,480,600,120,Yes,Planned,No,3
BLK-002790,2026-09-04,COR-004,SEC-0033,600,720,120,Yes,Planned,No,2
BLK-002791,2026-09-04,COR-004,SEC-0033,720,840,120,No,Planned,No,2
BLK-002792,2026-09-04,COR-004,SEC-0033,840,960,120,No,Planned,No,3
BLK-002793,2026-09-04,COR-004,SEC-0033,960,1080,120,Yes,Routine,No,2
BLK-002794,2026-09-04,COR-004,SEC-0033,1080,1200,120,Yes,Planned,No,2
BLK-002795,2026-09-04,COR-004,SEC-0033,1200,1320,120,Yes,Planned,Yes,2
BLK-002796,2026-09-04,COR-004,SEC-0033,1320,1440,120,Yes,Planned,Yes,2
BLK-002797,2026-09-04,COR-004,SEC-0034,0,120,120,Yes,Planned,Yes,1
BLK-002798,2026-09-04,COR-004,SEC-0034,120,240,120,Yes,Planned,Yes,2
BLK-002799,2026-09-04,COR-004,SEC-0034,240,360,120,Yes,Planned,Yes,1
BLK-002800,2026-09-04,COR-004,SEC-0034,360,480,120,Yes,Planned,No,2
BLK-002801,2026-09-04,COR-004,SEC-0034,480,600,120,Yes,Planned,No,2
BLK-002802,2026-09-04,COR-004,SEC-0034,600,720,120,Yes,Planned,No,2
BLK-002803,2026-09-04,COR-004,SEC-0034,720,840,120,No,Routine,No,2
BLK-002804,2026-09-04,COR-004,SEC-0034,840,960,120,Yes,Planned,No,2
BLK-002805,2026-09-04,COR-004,SEC-0034,960,1080,120,Yes,Routine,No,1
BLK-002806,2026-09-04,COR-004,SEC-0034,1080,1200,120,Yes,Planned,No,3
BLK-002807,2026-09-04,COR-004,SEC-0034,1200,1320,120,Yes,Planned,Yes,2
BLK-002808,2026-09-04,COR-004,SEC-0034,1320,1440,120,Yes,Emergency Reserve,Yes,1
BLK-002809,2026-09-04,COR-004,SEC-0035,0,120,120,Yes,Planned,Yes,2
BLK-002810,2026-09-04,COR-004,SEC-0035,120,240,120,Yes,Planned,Yes,2
BLK-002811,2026-09-04,COR-004,SEC-0035,240,360,120,No,Planned,Yes,2
BLK-002812,2026-09-04,COR-004,SEC-0035,360,480,120,Yes,Routine,No,2
BLK-002813,2026-09-04,COR-004,SEC-0035,480,600,120,No,Planned,No,2
BLK-002814,2026-09-04,COR-004,SEC-0035,600,720,120,Yes,Planned,No,2
BLK-002815,2026-09-04,COR-004,SEC-0035,720,840,120,Yes,Planned,No,3
BLK-002816,2026-09-04,COR-004,SEC-0035,840,960,120,Yes,Planned,No,3
BLK-002817,2026-09-04,COR-004,SEC-0035,960,1080,120,Yes,Planned,No,1
BLK-002818,2026-09-04,COR-004,SEC-0035,1080,1200,120,Yes,Planned,No,3
BLK-002819,2026-09-04,COR-004,SEC-0035,1200,1320,120,Yes,Planned,Yes,3
BLK-002820,2026-09-04,COR-004,SEC-0035,1320,1440,120,Yes,Planned,Yes,3
BLK-002821,2026-09-04,COR-004,SEC-0036,0,120,120,Yes,Planned,Yes,2
BLK-002822,2026-09-04,COR-004,SEC-0036,120,240,120,Yes,Planned,Yes,3
BLK-002823,2026-09-04,COR-004,SEC-0036,240,360,120,Yes,Planned,Yes,3
BLK-002824,2026-09-04,COR-004,SEC-0036,360,480,120,Yes,Emergency Reserve,No,1
BLK-002825,2026-09-04,COR-004,SEC-0036,480,600,120,Yes,Planned,No,3
BLK-002826,2026-09-04,COR-004,SEC-0036,600,720,120,Yes,Routine,No,2
BLK-002827,2026-09-04,COR-004,SEC-0036,720,840,120,Yes,Emergency Reserve,No,2
BLK-002828,2026-09-04,COR-004,SEC-0036,840,960,120,Yes,Planned,No,1
BLK-002829,2026-09-04,COR-004,SEC-0036,960,1080,120,Yes,Planned,No,2
BLK-002830,2026-09-04,COR-004,SEC-0036,1080,1200,120,Yes,Planned,No,2
BLK-002831,2026-09-04,COR-004,SEC-0036,1200,1320,120,Yes,Emergency Reserve,Yes,2
BLK-002832,2026-09-04,COR-004,SEC-0036,1320,1440,120,Yes,Planned,Yes,2
BLK-002833,2026-09-04,COR-004,SEC-0037,0,120,120,Yes,Routine,Yes,1
BLK-002834,2026-09-04,COR-004,SEC-0037,120,240,120,Yes,Routine,Yes,2
BLK-002835,2026-09-04,COR-004,SEC-0037,240,360,120,Yes,Planned,Yes,1
BLK-002836,2026-09-04,COR-004,SEC-0037,360,480,120,Yes,Planned,No,1
BLK-002837,2026-09-04,COR-004,SEC-0037,480,600,120,No,Routine,No,2
BLK-002838,2026-09-04,COR-004,SEC-0037,600,720,120,Yes,Planned,No,2
BLK-002839,2026-09-04,COR-004,SEC-0037,720,840,120,Yes,Emergency Reserve,No,2
BLK-002840,2026-09-04,COR-004,SEC-0037,840,960,120,Yes,Planned,No,2
BLK-002841,2026-09-04,COR-004,SEC-0037,960,1080,120,Yes,Planned,No,3
BLK-002842,2026-09-04,COR-004,SEC-0037,1080,1200,120,Yes,Planned,No,2
BLK-002843,2026-09-04,COR-004,SEC-0037,1200,1320,120,Yes,Planned,Yes,1
BLK-002844,2026-09-04,COR-004,SEC-0037,1320,1440,120,Yes,Planned,Yes,2
BLK-002845,2026-09-04,COR-004,SEC-0038,0,120,120,Yes,Planned,Yes,3
BLK-002846,2026-09-04,COR-004,SEC-0038,120,240,120,Yes,Planned,Yes,2
BLK-002847,2026-09-04,COR-004,SEC-0038,240,360,120,Yes,Emergency Reserve,Yes,3
BLK-002848,2026-09-04,COR-004,SEC-0038,360,480,120,Yes,Routine,No,2
BLK-002849,2026-09-04,COR-004,SEC-0038,480,600,120,Yes,Planned,No,2
BLK-002850,2026-09-04,COR-004,SEC-0038,600,720,120,Yes,Planned,No,3
BLK-002851,2026-09-04,COR-004,SEC-0038,720,840,120,No,Routine,No,1
BLK-002852,2026-09-04,COR-004,SEC-0038,840,960,120,Yes,Planned,No,2
BLK-002853,2026-09-04,COR-004,SEC-0038,960,1080,120,Yes,Planned,No,1
BLK-002854,2026-09-04,COR-004,SEC-0038,1080,1200,120,Yes,Planned,No,2
BLK-002855,2026-09-04,COR-004,SEC-0038,1200,1320,120,Yes,Emergency Reserve,Yes,1
BLK-002856,2026-09-04,COR-004,SEC-0038,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-002857,2026-09-04,COR-004,SEC-0039,0,120,120,Yes,Routine,Yes,1
BLK-002858,2026-09-04,COR-004,SEC-0039,120,240,120,Yes,Routine,Yes,1
BLK-002859,2026-09-04,COR-004,SEC-0039,240,360,120,Yes,Emergency Reserve,Yes,1
BLK-002860,2026-09-04,COR-004,SEC-0039,360,480,120,Yes,Planned,No,2
BLK-002861,2026-09-04,COR-004,SEC-0039,480,600,120,Yes,Planned,No,3
BLK-002862,2026-09-04,COR-004,SEC-0039,600,720,120,No,Routine,No,1
BLK-002863,2026-09-04,COR-004,SEC-0039,720,840,120,Yes,Routine,No,2
BLK-002864,2026-09-04,COR-004,SEC-0039,840,960,120,Yes,Planned,No,1
BLK-002865,2026-09-04,COR-004,SEC-0039,960,1080,120,Yes,Planned,No,1
BLK-002866,2026-09-04,COR-004,SEC-0039,1080,1200,120,Yes,Routine,No,3
BLK-002867,2026-09-04,COR-004,SEC-0039,1200,1320,120,Yes,Planned,Yes,2
BLK-002868,2026-09-04,COR-004,SEC-0039,1320,1440,120,Yes,Planned,Yes,2
BLK-002869,2026-09-04,COR-004,SEC-0040,0,120,120,Yes,Planned,Yes,1
BLK-002870,2026-09-04,COR-004,SEC-0040,120,240,120,Yes,Planned,Yes,1
BLK-002871,2026-09-04,COR-004,SEC-0040,240,360,120,Yes,Planned,Yes,1
BLK-002872,2026-09-04,COR-004,SEC-0040,360,480,120,Yes,Emergency Reserve,No,2
BLK-002873,2026-09-04,COR-004,SEC-0040,480,600,120,Yes,Planned,No,3
BLK-002874,2026-09-04,COR-004,SEC-0040,600,720,120,Yes,Planned,No,2
BLK-002875,2026-09-04,COR-004,SEC-0040,720,840,120,Yes,Planned,No,3
BLK-002876,2026-09-04,COR-004,SEC-0040,840,960,120,Yes,Emergency Reserve,No,1
BLK-002877,2026-09-04,COR-004,SEC-0040,960,1080,120,Yes,Emergency Reserve,No,2
BLK-002878,2026-09-04,COR-004,SEC-0040,1080,1200,120,Yes,Routine,No,1
BLK-002879,2026-09-04,COR-004,SEC-0040,1200,1320,120,Yes,Planned,Yes,1
BLK-002880,2026-09-04,COR-004,SEC-0040,1320,1440,120,Yes,Planned,Yes,2
BLK-002881,2026-09-04,COR-005,SEC-0041,0,120,120,Yes,Emergency Reserve,Yes,1
BLK-002882,2026-09-04,COR-005,SEC-0041,120,240,120,Yes,Planned,Yes,2
BLK-002883,2026-09-04,COR-005,SEC-0041,240,360,120,Yes,Planned,Yes,2
BLK-002884,2026-09-04,COR-005,SEC-0041,360,480,120,No,Planned,No,1
BLK-002885,2026-09-04,COR-005,SEC-0041,480,600,120,Yes,Planned,No,1
BLK-002886,2026-09-04,COR-005,SEC-0041,600,720,120,Yes,Planned,No,1
BLK-002887,2026-09-04,COR-005,SEC-0041,720,840,120,Yes,Planned,No,3
BLK-002888,2026-09-04,COR-005,SEC-0041,840,960,120,Yes,Routine,No,3
BLK-002889,2026-09-04,COR-005,SEC-0041,960,1080,120,Yes,Planned,No,1
BLK-002890,2026-09-04,COR-005,SEC-0041,1080,1200,120,Yes,Routine,No,1
BLK-002891,2026-09-04,COR-005,SEC-0041,1200,1320,120,Yes,Planned,Yes,1
BLK-002892,2026-09-04,COR-005,SEC-0041,1320,1440,120,No,Planned,Yes,2
BLK-002893,2026-09-04,COR-005,SEC-0042,0,120,120,Yes,Planned,Yes,2
BLK-002894,2026-09-04,COR-005,SEC-0042,120,240,120,Yes,Routine,Yes,2
BLK-002895,2026-09-04,COR-005,SEC-0042,240,360,120,Yes,Planned,Yes,1
BLK-002896,2026-09-04,COR-005,SEC-0042,360,480,120,Yes,Emergency Reserve,No,2
BLK-002897,2026-09-04,COR-005,SEC-0042,480,600,120,No,Planned,No,1
BLK-002898,2026-09-04,COR-005,SEC-0042,600,720,120,Yes,Planned,No,2
BLK-002899,2026-09-04,COR-005,SEC-0042,720,840,120,No,Routine,No,2
BLK-002900,2026-09-04,COR-005,SEC-0042,840,960,120,Yes,Planned,No,3
BLK-002901,2026-09-04,COR-005,SEC-0042,960,1080,120,Yes,Emergency Reserve,No,3
BLK-002902,2026-09-04,COR-005,SEC-0042,1080,1200,120,Yes,Planned,No,3
BLK-002903,2026-09-04,COR-005,SEC-0042,1200,1320,120,Yes,Planned,Yes,3
BLK-002904,2026-09-04,COR-005,SEC-0042,1320,1440,120,Yes,Planned,Yes,2
BLK-002905,2026-09-04,COR-005,SEC-0043,0,120,120,Yes,Planned,Yes,2
BLK-002906,2026-09-04,COR-005,SEC-0043,120,240,120,Yes,Routine,Yes,1
BLK-002907,2026-09-04,COR-005,SEC-0043,240,360,120,Yes,Planned,Yes,2
BLK-002908,2026-09-04,COR-005,SEC-0043,360,480,120,Yes,Routine,No,3
BLK-002909,2026-09-04,COR-005,SEC-0043,480,600,120,Yes,Emergency Reserve,No,2
BLK-002910,2026-09-04,COR-005,SEC-0043,600,720,120,Yes,Planned,No,2
BLK-002911,2026-09-04,COR-005,SEC-0043,720,840,120,No,Planned,No,1
BLK-002912,2026-09-04,COR-005,SEC-0043,840,960,120,Yes,Planned,No,2
BLK-002913,2026-09-04,COR-005,SEC-0043,960,1080,120,Yes,Planned,No,2
BLK-002914,2026-09-04,COR-005,SEC-0043,1080,1200,120,Yes,Planned,No,3
BLK-002915,2026-09-04,COR-005,SEC-0043,1200,1320,120,Yes,Routine,Yes,2
BLK-002916,2026-09-04,COR-005,SEC-0043,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-002917,2026-09-04,COR-005,SEC-0044,0,120,120,Yes,Planned,Yes,3
BLK-002918,2026-09-04,COR-005,SEC-0044,120,240,120,Yes,Planned,Yes,2
BLK-002919,2026-09-04,COR-005,SEC-0044,240,360,120,No,Routine,Yes,1
BLK-002920,2026-09-04,COR-005,SEC-0044,360,480,120,Yes,Routine,No,1
BLK-002921,2026-09-04,COR-005,SEC-0044,480,600,120,Yes,Planned,No,3
BLK-002922,2026-09-04,COR-005,SEC-0044,600,720,120,Yes,Planned,No,2
BLK-002923,2026-09-04,COR-005,SEC-0044,720,840,120,Yes,Routine,No,2
BLK-002924,2026-09-04,COR-005,SEC-0044,840,960,120,Yes,Planned,No,2
BLK-002925,2026-09-04,COR-005,SEC-0044,960,1080,120,Yes,Emergency Reserve,No,3
BLK-002926,2026-09-04,COR-005,SEC-0044,1080,1200,120,Yes,Routine,No,1
BLK-002927,2026-09-04,COR-005,SEC-0044,1200,1320,120,Yes,Planned,Yes,1
BLK-002928,2026-09-04,COR-005,SEC-0044,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-002929,2026-09-04,COR-005,SEC-0045,0,120,120,Yes,Planned,Yes,2
BLK-002930,2026-09-04,COR-005,SEC-0045,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-002931,2026-09-04,COR-005,SEC-0045,240,360,120,Yes,Routine,Yes,2
BLK-002932,2026-09-04,COR-005,SEC-0045,360,480,120,Yes,Routine,No,1
BLK-002933,2026-09-04,COR-005,SEC-0045,480,600,120,Yes,Routine,No,1
BLK-002934,2026-09-04,COR-005,SEC-0045,600,720,120,No,Planned,No,3
BLK-002935,2026-09-04,COR-005,SEC-0045,720,840,120,No,Planned,No,2
BLK-002936,2026-09-04,COR-005,SEC-0045,840,960,120,Yes,Planned,No,2
BLK-002937,2026-09-04,COR-005,SEC-0045,960,1080,120,Yes,Planned,No,1
BLK-002938,2026-09-04,COR-005,SEC-0045,1080,1200,120,No,Planned,No,2
BLK-002939,2026-09-04,COR-005,SEC-0045,1200,1320,120,No,Routine,Yes,1
BLK-002940,2026-09-04,COR-005,SEC-0045,1320,1440,120,No,Routine,Yes,1
BLK-002941,2026-09-04,COR-005,SEC-0046,0,120,120,Yes,Planned,Yes,2
BLK-002942,2026-09-04,COR-005,SEC-0046,120,240,120,Yes,Planned,Yes,1
BLK-002943,2026-09-04,COR-005,SEC-0046,240,360,120,Yes,Emergency Reserve,Yes,2
BLK-002944,2026-09-04,COR-005,SEC-0046,360,480,120,Yes,Planned,No,2
BLK-002945,2026-09-04,COR-005,SEC-0046,480,600,120,Yes,Routine,No,1
BLK-002946,2026-09-04,COR-005,SEC-0046,600,720,120,Yes,Planned,No,1
BLK-002947,2026-09-04,COR-005,SEC-0046,720,840,120,Yes,Routine,No,1
BLK-002948,2026-09-04,COR-005,SEC-0046,840,960,120,Yes,Planned,No,1
BLK-002949,2026-09-04,COR-005,SEC-0046,960,1080,120,Yes,Planned,No,2
BLK-002950,2026-09-04,COR-005,SEC-0046,1080,1200,120,Yes,Routine,No,3
BLK-002951,2026-09-04,COR-005,SEC-0046,1200,1320,120,Yes,Routine,Yes,2
BLK-002952,2026-09-04,COR-005,SEC-0046,1320,1440,120,No,Planned,Yes,1
BLK-002953,2026-09-04,COR-005,SEC-0047,0,120,120,Yes,Planned,Yes,1
BLK-002954,2026-09-04,COR-005,SEC-0047,120,240,120,Yes,Planned,Yes,1
BLK-002955,2026-09-04,COR-005,SEC-0047,240,360,120,Yes,Planned,Yes,1
BLK-002956,2026-09-04,COR-005,SEC-0047,360,480,120,Yes,Emergency Reserve,No,2
BLK-002957,2026-09-04,COR-005,SEC-0047,480,600,120,Yes,Planned,No,3
BLK-002958,2026-09-04,COR-005,SEC-0047,600,720,120,Yes,Emergency Reserve,No,2
BLK-002959,2026-09-04,COR-005,SEC-0047,720,840,120,Yes,Routine,No,1
BLK-002960,2026-09-04,COR-005,SEC-0047,840,960,120,Yes,Planned,No,2
BLK-002961,2026-09-04,COR-005,SEC-0047,960,1080,120,Yes,Planned,No,2
BLK-002962,2026-09-04,COR-005,SEC-0047,1080,1200,120,Yes,Routine,No,2
BLK-002963,2026-09-04,COR-005,SEC-0047,1200,1320,120,No,Planned,Yes,2
BLK-002964,2026-09-04,COR-005,SEC-0047,1320,1440,120,Yes,Routine,Yes,1
BLK-002965,2026-09-04,COR-005,SEC-0048,0,120,120,No,Planned,Yes,2
BLK-002966,2026-09-04,COR-005,SEC-0048,120,240,120,No,Planned,Yes,1
BLK-002967,2026-09-04,COR-005,SEC-0048,240,360,120,Yes,Planned,Yes,2
BLK-002968,2026-09-04,COR-005,SEC-0048,360,480,120,Yes,Planned,No,3
BLK-002969,2026-09-04,COR-005,SEC-0048,480,600,120,Yes,Planned,No,3
BLK-002970,2026-09-04,COR-005,SEC-0048,600,720,120,No,Routine,No,1
BLK-002971,2026-09-04,COR-005,SEC-0048,720,840,120,Yes,Planned,No,2
BLK-002972,2026-09-04,COR-005,SEC-0048,840,960,120,Yes,Planned,No,2
BLK-002973,2026-09-04,COR-005,SEC-0048,960,1080,120,No,Routine,No,1
BLK-002974,2026-09-04,COR-005,SEC-0048,1080,1200,120,No,Planned,No,2
BLK-002975,2026-09-04,COR-005,SEC-0048,1200,1320,120,Yes,Planned,Yes,2
BLK-002976,2026-09-04,COR-005,SEC-0048,1320,1440,120,Yes,Routine,Yes,1
BLK-002977,2026-09-04,COR-005,SEC-0049,0,120,120,Yes,Routine,Yes,3
BLK-002978,2026-09-04,COR-005,SEC-0049,120,240,120,Yes,Planned,Yes,1
BLK-002979,2026-09-04,COR-005,SEC-0049,240,360,120,Yes,Planned,Yes,2
BLK-002980,2026-09-04,COR-005,SEC-0049,360,480,120,Yes,Planned,No,3
BLK-002981,2026-09-04,COR-005,SEC-0049,480,600,120,No,Planned,No,1
BLK-002982,2026-09-04,COR-005,SEC-0049,600,720,120,Yes,Planned,No,3
BLK-002983,2026-09-04,COR-005,SEC-0049,720,840,120,Yes,Routine,No,1
BLK-002984,2026-09-04,COR-005,SEC-0049,840,960,120,Yes,Routine,No,1
BLK-002985,2026-09-04,COR-005,SEC-0049,960,1080,120,Yes,Planned,No,2
BLK-002986,2026-09-04,COR-005,SEC-0049,1080,1200,120,Yes,Planned,No,2
BLK-002987,2026-09-04,COR-005,SEC-0049,1200,1320,120,Yes,Emergency Reserve,Yes,3
BLK-002988,2026-09-04,COR-005,SEC-0049,1320,1440,120,Yes,Planned,Yes,2
BLK-002989,2026-09-04,COR-005,SEC-0050,0,120,120,Yes,Routine,Yes,2
BLK-002990,2026-09-04,COR-005,SEC-0050,120,240,120,Yes,Planned,Yes,3
BLK-002991,2026-09-04,COR-005,SEC-0050,240,360,120,Yes,Planned,Yes,1
BLK-002992,2026-09-04,COR-005,SEC-0050,360,480,120,No,Routine,No,1
BLK-002993,2026-09-04,COR-005,SEC-0050,480,600,120,No,Planned,No,2
BLK-002994,2026-09-04,COR-005,SEC-0050,600,720,120,Yes,Planned,No,2
BLK-002995,2026-09-04,COR-005,SEC-0050,720,840,120,Yes,Planned,No,2
BLK-002996,2026-09-04,COR-005,SEC-0050,840,960,120,Yes,Planned,No,1
BLK-002997,2026-09-04,COR-005,SEC-0050,960,1080,120,Yes,Planned,No,3
BLK-002998,2026-09-04,COR-005,SEC-0050,1080,1200,120,Yes,Planned,No,2
